"ID";"EigenaarBewoner";"KenmerkenVanHuishoudens";"Perioden";"ParticuliereHuishoudens_1";"GemiddeldeHypotheekschuldEigenWoning_2";"GemiddeldeWaardeEigenWoning_3";"GemiddeldBrutoInkomen_4";"GemiddeldBesteedbaarInkomen_5";"HypotheekschuldWoningwaarde_6";"HypotheekschuldBrutoInkomen_7";"HypotheekschuldBesteedbaarInkomen_8";"GeenSchuld_9";"k_0Tot07_10";"k_07Tot08_11";"k_08Tot09_12";"k_09Tot10_13";"k_1OfHoger_14";"GeenSchuld_15";"k_0Tot2_16";"k_2Tot4_17";"k_4OfHoger_18";"GeenSchuld_19";"k_0Tot35_20";"k_35Tot7_21";"k_7OfHoger_22"
"2485";"A050413";"1020950";"2011JJ00";"    90.8";"     0.0";"   322.0";"    77.6";"    50.2";"    0.00";"     0.0";"     0.0";"    90.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    90.8";"     0.0";"     0.0";"     0.0";"    90.8";"     0.0";"     0.0";"     0.0"
"2486";"A050413";"1020950";"2012JJ00";"    90.6";"     0.0";"   307.8";"    76.2";"    49.9";"    0.00";"     0.0";"     0.0";"    90.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    90.6";"     0.0";"     0.0";"     0.0";"    90.6";"     0.0";"     0.0";"     0.0"
"2487";"A050413";"1020950";"2013JJ00";"    90.0";"     0.0";"   280.9";"    77.8";"    50.4";"    0.00";"     0.0";"     0.0";"    90.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    90.0";"     0.0";"     0.0";"     0.0";"    90.0";"     0.0";"     0.0";"     0.0"
"2488";"A050413";"1020950";"2014JJ00";"    94.7";"     0.0";"   280.1";"    81.0";"    52.1";"    0.00";"     0.0";"     0.0";"    94.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    94.7";"     0.0";"     0.0";"     0.0";"    94.7";"     0.0";"     0.0";"     0.0"
"2489";"A050413";"1020950";"2015JJ00";"   100.2";"     0.0";"   289.0";"    82.0";"    52.8";"    0.00";"     0.0";"     0.0";"   100.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   100.2";"     0.0";"     0.0";"     0.0";"   100.2";"     0.0";"     0.0";"     0.0"
"2490";"A050413";"1020950";"2016JJ00";"    94.3";"     0.0";"   305.3";"    86.4";"    55.2";"    0.00";"     0.0";"     0.0";"    94.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    94.3";"     0.0";"     0.0";"     0.0";"    94.3";"     0.0";"     0.0";"     0.0"
"2491";"A050413";"1020950";"2017JJ00";"    92.8";"     0.0";"   325.8";"    90.1";"    56.7";"    0.00";"     0.0";"     0.0";"    92.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    92.8";"     0.0";"     0.0";"     0.0";"    92.8";"     0.0";"     0.0";"     0.0"
"2492";"A050413";"1020950";"2018JJ00";"    93.3";"     0.0";"   353.3";"    92.7";"    58.1";"    0.00";"     0.0";"     0.0";"    93.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    93.3";"     0.0";"     0.0";"     0.0";"    93.3";"     0.0";"     0.0";"     0.0"
"2493";"A050413";"1020950";"2019JJ00";"    92.1";"     0.0";"   384.6";"    96.5";"    61.0";"    0.00";"     0.0";"     0.0";"    92.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    92.1";"     0.0";"     0.0";"     0.0";"    92.1";"     0.0";"     0.0";"     0.0"
"2494";"A050413";"1020950";"2020JJ00";"    91.6";"     0.0";"   410.7";"   100.9";"    63.8";"    0.00";"     0.0";"     0.0";"    91.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    91.6";"     0.0";"     0.0";"     0.0";"    91.6";"     0.0";"     0.0";"     0.0"
"2495";"A050413";"1020950";"2021JJ00";"    88.4";"     0.0";"   454.7";"   106.0";"    66.8";"    0.00";"     0.0";"     0.0";"    88.4";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"    88.4";"     0.0";"     0.0";"     0.0";"    88.4";"     0.0";"     0.0";"     0.0"
"2496";"A050413";"1020960";"2006JJ00";"    95.4";"     0.0";"   397.0";"       .";"       .";"    0.00";"       .";"       .";"    95.4";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2497";"A050413";"1020960";"2007JJ00";"    95.7";"     0.0";"   436.8";"       .";"       .";"    0.00";"       .";"       .";"    95.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2498";"A050413";"1020960";"2008JJ00";"    99.8";"     0.0";"   459.4";"       .";"       .";"    0.00";"       .";"       .";"    99.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2499";"A050413";"1020960";"2009JJ00";"   122.0";"     0.0";"   451.8";"       .";"       .";"    0.00";"       .";"       .";"   122.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2500";"A050413";"1020960";"2010JJ00";"   119.0";"     0.0";"   436.6";"       .";"       .";"    0.00";"       .";"       .";"   119.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2501";"A050413";"1020960";"2011JJ00";"   113.9";"     0.0";"   431.3";"   146.4";"    90.2";"    0.00";"     0.0";"     0.0";"   113.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   113.9";"     0.0";"     0.0";"     0.0";"   113.9";"     0.0";"     0.0";"     0.0"
"2502";"A050413";"1020960";"2012JJ00";"   116.1";"     0.0";"   416.1";"   147.2";"    91.8";"    0.00";"     0.0";"     0.0";"   116.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   116.1";"     0.0";"     0.0";"     0.0";"   116.1";"     0.0";"     0.0";"     0.0"
"2503";"A050413";"1020960";"2013JJ00";"   114.0";"     0.0";"   376.4";"   149.6";"    91.0";"    0.00";"     0.0";"     0.0";"   114.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   114.0";"     0.0";"     0.0";"     0.0";"   114.0";"     0.0";"     0.0";"     0.0"
"2504";"A050413";"1020960";"2014JJ00";"   116.4";"     0.0";"   380.0";"   170.3";"   105.3";"    0.00";"     0.0";"     0.0";"   116.4";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   116.4";"     0.0";"     0.0";"     0.0";"   116.4";"     0.0";"     0.0";"     0.0"
"2505";"A050413";"1020960";"2015JJ00";"   120.5";"     0.0";"   387.1";"   155.5";"    93.5";"    0.00";"     0.0";"     0.0";"   120.5";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   120.5";"     0.0";"     0.0";"     0.0";"   120.5";"     0.0";"     0.0";"     0.0"
"2506";"A050413";"1020960";"2016JJ00";"   115.6";"     0.0";"   409.2";"   167.3";"   101.1";"    0.00";"     0.0";"     0.0";"   115.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   115.6";"     0.0";"     0.0";"     0.0";"   115.6";"     0.0";"     0.0";"     0.0"
"2507";"A050413";"1020960";"2017JJ00";"   116.0";"     0.0";"   438.6";"   189.8";"   111.7";"    0.00";"     0.0";"     0.0";"   116.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   116.0";"     0.0";"     0.0";"     0.0";"   116.0";"     0.0";"     0.0";"     0.0"
"2508";"A050413";"1020960";"2018JJ00";"   115.2";"     0.0";"   477.8";"   187.6";"   112.2";"    0.00";"     0.0";"     0.0";"   115.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   115.2";"     0.0";"     0.0";"     0.0";"   115.2";"     0.0";"     0.0";"     0.0"
"2509";"A050413";"1020960";"2019JJ00";"   115.6";"     0.0";"   522.7";"   220.9";"   137.0";"    0.00";"     0.0";"     0.0";"   115.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   115.6";"     0.0";"     0.0";"     0.0";"   115.6";"     0.0";"     0.0";"     0.0"
"2510";"A050413";"1020960";"2020JJ00";"   114.7";"     0.0";"   555.4";"   212.7";"   129.1";"    0.00";"     0.0";"     0.0";"   114.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   114.7";"     0.0";"     0.0";"     0.0";"   114.7";"     0.0";"     0.0";"     0.0"
"2511";"A050413";"1020960";"2021JJ00";"   113.2";"     0.0";"   600.5";"   230.8";"   139.8";"    0.00";"     0.0";"     0.0";"   113.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"   113.2";"     0.0";"     0.0";"     0.0";"   113.2";"     0.0";"     0.0";"     0.0"
"2512";"A050413";"1021060";"2006JJ00";"     1.3";"     0.0";"   116.2";"       .";"       .";"    0.00";"       .";"       .";"     1.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2513";"A050413";"1021060";"2007JJ00";"     0.9";"     0.0";"   201.8";"       .";"       .";"    0.00";"       .";"       .";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2514";"A050413";"1021060";"2008JJ00";"     0.9";"     0.0";"   213.7";"       .";"       .";"    0.00";"       .";"       .";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2515";"A050413";"1021060";"2009JJ00";"     1.2";"     0.0";"   235.0";"       .";"       .";"    0.00";"       .";"       .";"     1.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2516";"A050413";"1021060";"2010JJ00";"     1.5";"     0.0";"   224.6";"       .";"       .";"    0.00";"       .";"       .";"     1.5";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2517";"A050413";"1021060";"2011JJ00";"     1.3";"     0.0";"   251.5";"    57.9";"    31.6";"    0.00";"     0.0";"     0.0";"     1.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.3";"     0.0";"     0.0";"     0.0";"     1.3";"     0.0";"     0.0";"     0.0"
"2518";"A050413";"1021060";"2012JJ00";"     1.2";"     0.0";"   267.9";"    64.6";"    36.4";"    0.00";"     0.0";"     0.0";"     1.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.2";"     0.0";"     0.0";"     0.0";"     1.2";"     0.0";"     0.0";"     0.0"
"2519";"A050413";"1021060";"2013JJ00";"     1.1";"     0.0";"   238.2";"    62.6";"    36.8";"    0.00";"     0.0";"     0.0";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     0.0";"     0.0";"     0.0";"     1.1";"     0.0";"     0.0";"     0.0"
"2520";"A050413";"1021060";"2014JJ00";"     1.1";"     0.0";"   243.2";"    58.6";"    33.8";"    0.00";"     0.0";"     0.0";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     0.0";"     0.0";"     0.0";"     1.1";"     0.0";"     0.0";"     0.0"
"2521";"A050413";"1021060";"2015JJ00";"     1.0";"     0.0";"   242.8";"    80.4";"    52.6";"    0.00";"     0.0";"     0.0";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.0";"     0.0";"     0.0"
"2522";"A050413";"1021060";"2016JJ00";"     1.0";"     0.0";"   270.6";"   111.4";"    73.1";"    0.00";"     0.0";"     0.0";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.0";"     0.0";"     0.0"
"2523";"A050413";"1021060";"2017JJ00";"     0.9";"     0.0";"   297.1";"   134.6";"    91.9";"    0.00";"     0.0";"     0.0";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.9";"     0.0";"     0.0";"     0.0";"     0.9";"     0.0";"     0.0";"     0.0"
"2524";"A050413";"1021060";"2018JJ00";"     0.8";"     0.0";"   302.2";"   120.3";"    82.7";"    0.00";"     0.0";"     0.0";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.0";"     0.0";"     0.0";"     0.8";"     0.0";"     0.0";"     0.0"
"2525";"A050413";"1021060";"2019JJ00";"     0.7";"     0.0";"   306.6";"   180.3";"   127.3";"    0.00";"     0.0";"     0.0";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.0";"     0.0";"     0.0";"     0.7";"     0.0";"     0.0";"     0.0"
"2526";"A050413";"1021060";"2020JJ00";"     0.6";"     0.0";"   364.4";"   208.5";"   149.3";"    0.00";"     0.0";"     0.0";"     0.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.0";"     0.0";"     0.0";"     0.6";"     0.0";"     0.0";"     0.0"
"2527";"A050413";"1021060";"2021JJ00";"     0.5";"     0.0";"   390.1";"   303.2";"   220.3";"    0.00";"     0.0";"     0.0";"     0.5";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.0";"     0.0";"     0.0";"     0.5";"     0.0";"     0.0";"     0.0"
"2528";"A050413";"1021070";"2006JJ00";"     1.0";"     0.0";"     1.4";"       .";"       .";"    0.00";"       .";"       .";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2529";"A050413";"1021070";"2007JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2530";"A050413";"1021070";"2008JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2531";"A050413";"1021070";"2009JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2532";"A050413";"1021070";"2010JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2533";"A050413";"1021070";"2011JJ00";"     0.2";"     0.0";"   140.2";"    56.9";"    38.3";"    0.00";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0"
"2534";"A050413";"1021070";"2012JJ00";"     0.2";"     0.0";"   150.0";"    56.6";"    37.4";"    0.00";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0"
"2535";"A050413";"1021070";"2013JJ00";"     0.3";"     0.0";"   145.3";"    49.9";"    33.7";"    0.00";"     0.0";"     0.0";"     0.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.0";"     0.0";"     0.0";"     0.3";"     0.0";"     0.0";"     0.0"
"2536";"A050413";"1021070";"2014JJ00";"     0.2";"     0.0";"   144.3";"    55.9";"    39.7";"    0.00";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0"
"2537";"A050413";"1021070";"2015JJ00";"     0.3";"     0.0";"   135.8";"    54.4";"    38.7";"    0.00";"     0.0";"     0.0";"     0.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.0";"     0.0";"     0.0";"     0.3";"     0.0";"     0.0";"     0.0"
"2538";"A050413";"1021070";"2016JJ00";"     0.2";"     0.0";"   132.3";"    62.9";"    42.4";"    0.00";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0"
"2539";"A050413";"1021070";"2017JJ00";"     0.2";"     0.0";"   144.3";"    71.1";"    49.2";"    0.00";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0";"     0.2";"     0.0";"     0.0";"     0.0"
"2540";"A050413";"1021070";"2018JJ00";"     0.1";"     0.0";"   120.7";"    55.3";"    37.5";"    0.00";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0"
"2541";"A050413";"1021070";"2019JJ00";"     0.1";"     0.0";"       .";"       .";"       .";"    0.00";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0"
"2542";"A050413";"1021070";"2020JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
"2543";"A050413";"1021070";"2021JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
"2544";"A050413";"1021080";"2006JJ00";"     1.8";"     0.0";"     1.5";"       .";"       .";"    0.00";"       .";"       .";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2545";"A050413";"1021080";"2007JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2546";"A050413";"1021080";"2008JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2547";"A050413";"1021080";"2009JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2548";"A050413";"1021080";"2010JJ00";"     0.0";"     0.0";"       .";"       .";"       .";"    0.00";"       .";"       .";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"2549";"A050413";"1021080";"2011JJ00";"     0.1";"     0.0";"       .";"       .";"       .";"    0.00";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0"
"2550";"A050413";"1021080";"2012JJ00";"     0.1";"     0.0";"       .";"       .";"       .";"    0.00";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0"
"2551";"A050413";"1021080";"2013JJ00";"     0.1";"     0.0";"    88.7";"    33.3";"    21.6";"    0.00";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0"
"2552";"A050413";"1021080";"2014JJ00";"     0.1";"     0.0";"       .";"       .";"       .";"    0.00";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0"
"2553";"A050413";"1021080";"2015JJ00";"     0.1";"     0.0";"    90.5";"    48.3";"    34.9";"    0.00";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.0";"     0.0";"     0.0"
